Date,mkt_par_lb,mkt_n_trades,mkt_px_std_daily,dIG_spread,dIG_spread_lag1,VIXCLS_level,cpi_mom,cpi_mom_lag1,core_cpi_mom,core_cpi_mom_lag1,pce_mom,pce_mom_lag1,indpro_mom,indpro_mom_lag1,ccsa_growth,ccsa_growth_lag1,UNRATE_lag1,dT5YIFR,dT5YIFR_lag1,dT5YIE,dT5YIE_lag1,dT10YIE,dT10YIE_lag1,ln_mkt_par_lb,ln_mkt_par_lb_lag1,ln_mkt_n_trades,ln_mkt_n_trades_lag1,mkt_px_std_daily_lag1,dmkt_px_std_daily,dmkt_px_std_daily_lag1
2006-05-31,111514315102.0,426405.0,0.5786279351,-3.049542299999956,-4.385240300000078,14.45454545,0.0029850768434540598,0.004995015380522716,0.0029254043291055964,0.0024443913417764307,0.002682557871128921,0.004634243257865656,0.0002512791947975046,0.0029562535896410225,-0.00721043930662546,-0.02244508925804567,4.7,0.11303827700000024,0.09235697999999992,0.051985645999999885,0.017757436999999765,0.08251196199999988,0.055057208000000024,25.437418806170758,25.277858903769086,12.96314487784382,12.875905138724596,0.5906964418,-0.012068506700000037,-0.009421829499999923
2006-06-30,101543634182.0,403657.0,0.5973572069,11.152173899999966,-3.049542299999956,16.91863636,0.002480775273762781,0.0029850768434540598,0.002431316539285966,0.0029254043291055964,0.002462559700618705,0.002682557871128921,0.003361871248444892,0.0002512791947975046,0.01032926915564758,-0.00721043930662546,4.6,-0.09590909100000022,0.11303827700000024,-0.07863636399999985,0.051985645999999885,-0.08727272700000022,0.08251196199999988,25.343754436469272,25.437418806170758,12.908320786429266,12.96314487784382,0.5786279351,0.018729271800000058,-0.012068506700000037
2006-07-31,84998459625.0,348709.0,0.6148732226,2.32142859999999,11.152173899999966,15.326,0.0054361389122599135,0.002480775273762781,0.001940806043462473,0.002431316539285966,0.0034115020662603968,0.002462559700618705,-0.0006534862003055864,0.003361871248444892,0.016838949516911228,0.01032926915564758,4.6,0.03831818199999981,-0.09590909100000022,-0.030954545000000167,-0.07863636399999985,0.0036818180000000034,-0.08727272700000022,25.165898971213696,25.343754436469272,12.76199304248266,12.908320786429266,0.5973572069,0.017516015699999943,0.018729271800000058
2006-08-31,95830973582.0,407722.0,0.5937781,-0.08229819999998256,2.32142859999999,13.35173913,0.004425873956855675,0.0054361389122599135,0.0024207225570673785,0.001940806043462473,0.0031414932032589604,0.0034115020662603968,0.0043310928990676345,-0.0006534862003055864,0.00685568174963791,0.016838949516911228,4.7,0.04002173900000017,0.03831818199999981,-0.029717390999999704,-0.030954545000000167,0.005152174000000009,0.0036818180000000034,25.285851784720368,25.165898971213696,12.918340848597504,12.76199304248266,0.6148732226,-0.021095122600000016,0.017516015699999943
2006-09-30,102148467483.0,391713.0,0.5885658372,0.224505999999991,-0.08229819999998256,12.1845,-0.004918849071596121,0.004425873956855675,0.001932367751053654,0.0024207225570673785,-0.0026231143038089044,0.0031414932032589604,-0.0018134288280249322,0.0043310928990676345,-0.008162978283561273,0.00685568174963791,4.7,-0.10802173899999978,0.04002173900000017,-0.2642826089999999,-0.029717390999999704,-0.18615217399999962,0.005152174000000009,25.3496931554837,25.285851784720368,12.878284707767985,12.918340848597504,0.5937781,-0.005212262799999978,-0.021095122600000016
2006-10-31,114776261542.0,421207.0,0.5776554415,-0.23203469999995718,0.224505999999991,11.30636364,-0.0044477463982364185,-0.004918849071596121,0.0019286409064056542,0.001932367751053654,-0.0023584360357506995,-0.0026231143038089044,-0.001025473060283666,-0.0018134288280249322,2.0439657022919278e-05,-0.008162978283561273,4.5,-0.049452381000000045,-0.10802173899999978,-0.11430952400000027,-0.2642826089999999,-0.08188095200000012,-0.18615217399999962,25.466250518456707,25.3496931554837,12.950879678287146,12.878284707767985,0.5885658372,-0.010910395699999964,-0.005212262799999978
2006-11-30,105817372260.0,411765.0,0.67248885,-1.346320300000059,-0.23203469999995718,10.81761905,0.00049517208241312,-0.0044477463982364185,0.0009629273733935406,0.0019286409064056542,0.00034231820581887007,-0.0023584360357506995,-0.00026838974387644043,-0.001025473060283666,0.012088115094199381,2.0439657022919278e-05,4.4,-0.0266666670000002,-0.049452381000000045,-0.0019047620000001153,-0.11430952400000027,-0.014285715000000199,-0.08188095200000012,25.38498054194624,25.466250518456707,12.928208077248831,12.950879678287146,0.5776554415,0.0948334085,-0.010910395699999964
2006-12-31,83199054154.0,373251.0,0.5781789,-1.216233799999955,-1.346320300000059,10.9645,0.00543077118513402,0.00049517208241312,0.0014426547344621454,0.0009629273733935406,0.0035461238953446994,0.00034231820581887007,0.010202449035083383,-0.00026838974387644043,0.0020979592944758707,0.012088115094199381,4.5,-0.054380951999999816,-0.0266666670000002,0.07571428600000019,-0.0019047620000001153,0.010666667000000185,-0.014285715000000199,25.144501816367608,25.38498054194624,12.830006394567306,12.928208077248831,0.67248885,-0.09430994999999998,0.0948334085
2007-01-31,114771444910.0,438305.0,0.6129455149,-2.666883100000021,-1.216233799999955,11.0425,0.0016579060562325054,0.00543077118513402,0.0023998091670831556,0.0014426547344621454,0.003334353947495039,0.0035461238953446994,-0.0035813836548843625,0.010202449035083383,0.017201674785468413,0.0020979592944758707,4.4,-0.012761905000000073,-0.054380951999999816,0.030476189999999903,0.07571428600000019,0.008857142999999734,0.010666667000000185,25.46620855217375,25.144501816367608,12.990670294053446,12.830006394567306,0.5781789,0.03476661489999999,-0.09430994999999998
2007-02-28,96128901417.0,369477.0,0.5757997074,-1.9153223999999227,-2.666883100000021,11.15526316,0.0038708491335395223,0.0016579060562325054,0.002561433887554365,0.0023998091670831556,0.0031012857147505457,0.003334353947495039,0.009597462221436537,-0.0035813836548843625,0.017670038620751782,0.017201674785468413,4.6,-0.010501253000000155,-0.012761905000000073,0.08899749400000001,0.030476189999999903,0.03924812000000033,0.008857142999999734,25.288955850861466,25.46620855217375,12.81984377115426,12.990670294053446,0.6129455149,-0.03714580750000007,0.03476661489999999
