Date,dIG_spread,dIG_spread_lag1,VIXCLS_level,cpi_mom,cpi_mom_lag1,core_cpi_mom,core_cpi_mom_lag1,pce_mom,pce_mom_lag1,indpro_mom,indpro_mom_lag1,ccsa_growth,ccsa_growth_lag1,UNRATE_lag1,dT5YIFR,dT5YIFR_lag1,dT5YIE,dT5YIE_lag1,dT10YIE,dT10YIE_lag1
2004-05-31,6.688095300000096,-4.175983500000104,17.705,0.004259857346958107,0.00160213652427732,0.0015302221807678151,0.0020439455250746974,0.003246306720074088,0.0018543636459504853,0.007387413060875758,0.0038709551794342545,-0.008416558088267578,-0.015049068533961929,5.6,0.22278571400000002,0.06484472100000005,0.13869047600000028,0.10207039400000006,0.18073809500000015,0.08345755700000002
2004-06-30,8.45476190000003,6.688095300000096,15.34272727,0.003712547356184537,0.004259857346958107,0.0020366605818029626,0.0015302221807678151,0.0028475573542490196,0.003246306720074088,-0.007716869009351868,0.007387413060875758,-0.008386324008007762,-0.008416558088267578,5.6,-0.0851666670000002,0.22278571400000002,0.009404761999999955,0.13869047600000028,-0.03788095200000008,0.18073809500000015
2004-07-31,4.223602499999934,8.45476190000003,15.50238095,0.001058201156947547,0.003712547356184537,0.0010167769050868358,0.0020366605818029626,0.0009265288387565462,0.0028475573542490196,0.007350288141301675,-0.007716869009351868,-0.011503684441457551,-0.008386324008007762,5.6,-0.10333333300000014,-0.0851666670000002,-0.12428571399999999,0.009404761999999955,-0.1138095240000001,-0.03788095200000008
2004-08-31,4.202804500000035,4.223602499999934,16.68409091,0.0005286809533657788,0.001058201156947547,0.0005080010269269408,0.0010167769050868358,0.0005129777217414144,0.0009265288387565462,0.0008537223719899956,0.007350288141301675,-0.008780292269447543,-0.011503684441457551,5.5,-0.0577272729999998,-0.10333333300000014,-0.04625541200000027,-0.12428571399999999,-0.051991341999999996,-0.1138095240000001
2004-09-30,1.428571299999959,4.202804500000035,14.08095238,0.0031662295580501265,0.0005286809533657788,0.00304259869609691,0.0005080010269269408,0.001974383646688338,0.0005129777217414144,0.0011229395721379376,0.0008537223719899956,-0.009992697304824105,-0.008780292269447543,5.4,-0.09132034599999983,-0.0577272729999998,-0.09898268399999965,-0.04625541200000027,-0.09515151499999996,-0.051991341999999996
2004-10-31,0.46233769999997065,1.428571299999959,14.97380952,0.005254872838358793,0.0031662295580501265,0.0020232682673437807,0.00304259869609691,0.004285222562280033,0.001974383646688338,0.008860161368399844,0.0011229395721379376,-0.030051456979160562,-0.009992697304824105,5.4,-0.0379523810000002,-0.09132034599999983,0.120619048,-0.09898268399999965,0.04133333299999986,-0.09515151499999996
2004-11-30,2.618181900000053,0.46233769999997065,13.57761905,0.0047058910374122576,0.005254872838358793,0.0020191829172295783,0.0020232682673437807,0.0038460154351858122,0.004285222562280033,0.002450217996091908,0.008860161368399844,-0.015782640527460146,-0.030051456979160562,5.5,0.05149999999999988,-0.0379523810000002,0.24849999999999994,0.120619048,0.1499999999999999,0.04133333299999986
2004-12-31,-1.2818182000000178,2.618181900000053,12.45954545,0.0,0.0047058910374122576,0.001511716085322412,0.0020191829172295783,0.0005323132851202672,0.0038460154351858122,0.007775476148231597,0.002450217996091908,-0.005684438154357707,-0.015782640527460146,5.4,0.03550000000000031,0.05149999999999988,0.05304545499999991,0.24849999999999994,0.04427272700000007,0.1499999999999999
2005-01-31,7.720129800000024,-1.2818182000000178,13.438,-0.0005217845148388633,0.0,0.0020120731134198877,0.001511716085322412,0.0013110052091693802,0.0005323132851202672,0.0035210568192729497,0.007775476148231597,0.0017637985023863934,-0.005684438154357707,5.4,-0.03200000000000003,0.03550000000000031,-0.09654545500000022,0.05304545499999991,-0.06427272699999964,0.04427272700000007
2005-02-28,5.430827100000002,7.720129800000024,11.70894737,0.004166672694846163,-0.0005217845148388633,0.002008032803245463,0.0020120731134198877,0.002777110999283572,0.0013110052091693802,0.007195688711779447,0.0035210568192729497,-0.013788732965981154,0.0017637985023863934,5.3,-0.032736842000000266,-0.03200000000000003,0.10515789500000006,-0.09654545500000022,0.03621052599999963,-0.06427272699999964
2005-03-31,1.9854066999999844,5.430827100000002,13.12636364,0.0036316512028626846,0.004166672694846163,0.00350438406194975,0.002008032803245463,0.0029906426321923973,0.002777110999283572,-0.0014134321911019043,0.007195688711779447,-0.010101095986502884,-0.013788732965981154,5.4,0.15882775100000002,-0.032736842000000266,0.19366028700000015,0.10515789500000006,0.1762440190000003,0.03621052599999963
2005-04-30,17.268398299999973,1.9854066999999844,14.45904762,0.0031023809784818113,0.0036316512028626846,0.0004996252914324373,0.00350438406194975,0.002797925471404561,0.0029906426321923973,0.0020738685585675043,-0.0014134321911019043,-0.0209358128196655,-0.010101095986502884,5.2,-0.0436147189999998,0.15882775100000002,-0.10681818200000004,0.19366028700000015,-0.0752164500000001,0.1762440190000003
2005-05-31,13.803030300000074,17.268398299999973,13.96761905,-0.0005163955704734491,0.0031023809784818113,0.0014973798655040227,0.0004996252914324373,0.0005635459439083945,0.002797925471404561,0.0009350444775639843,0.0020738685585675043,-0.0069933723029542705,-0.0209358128196655,5.2,-0.09333333299999991,-0.0436147189999998,-0.1952380950000001,-0.10681818200000004,-0.144285714,-0.0752164500000001
2005-06-30,-6.162337700000009,13.803030300000074,11.86863636,0.0005163955704734491,-0.0005163955704734491,0.0004986287812114298,0.0014973798655040227,0.0006244299219106964,0.0005635459439083945,0.004365742512094428,0.0009350444775639843,0.005302494949820158,-0.0069933723029542705,5.1,-0.14123376600000004,-0.09333333299999991,-0.1933982689999998,-0.1952380950000001,-0.1673160170000001,-0.144285714
2005-07-31,-2.159090900000038,-6.162337700000009,11.049,0.006176036100564275,0.0005163955704734491,0.0014943962930535903,0.0004986287812114298,0.004226063720055073,0.0006244299219106964,-0.003181642785388128,0.004365742512094428,-0.0018478600884801466,0.005302494949820158,5.0,0.02659090899999983,-0.14123376600000004,-0.07186363600000023,-0.1933982689999998,-0.022636363999999798,-0.1673160170000001
2005-08-31,-0.20256920000001344,-2.159090900000038,12.95130435,0.006138126688785661,0.006176036100564275,0.0009950249577173054,0.0014943962930535903,0.004026206152849099,0.004226063720055073,0.0032856021445777372,-0.003181642785388128,-0.00558353057539307,-0.0018478600884801466,5.0,0.042282608999999916,0.02659090899999983,0.10267391300000028,-0.07186363600000023,0.07247826099999966,-0.022636363999999798
2005-09-30,-0.2703744999999742,-0.20256920000001344,12.62809524,0.013674561020173392,0.006138126688785661,0.0009940358671398641,0.0009950249577173054,0.009604480984986452,0.004026206152849099,-0.019560495358284413,0.0032856021445777372,0.05126423264587743,-0.00558353057539307,4.9,0.05426500999999995,0.042282608999999916,0.19877846799999999,0.10267391300000028,0.1265217390000002,0.07247826099999966
2005-10-31,4.678138500000003,-0.2703744999999742,14.93761905,0.0015079168476770377,0.013674561020173392,0.00347136475545895,0.0009940358671398641,0.0015978186571841135,0.009604480984986452,0.012150318345580224,-0.019560495358284413,0.031488679237380524,0.05126423264587743,5.0,0.019952380999999964,0.05426500999999995,0.022047618999999852,0.19877846799999999,0.020999999999999908,0.1265217390000002
2005-11-30,7.953896099999994,4.678138500000003,12.14761905,-0.005035257365645585,0.0015079168476770377,0.0024721891453891587,0.00347136475545895,-0.0020908945587692074,0.0015978186571841135,0.010936328822064745,0.012150318345580224,-0.03711833740786297,0.031488679237380524,5.0,0.05500000000000016,0.019952380999999964,-0.15399999999999991,0.022047618999999852,-0.0495000000000001,0.020999999999999908
2005-12-31,5.194805200000019,7.953896099999994,11.26,0.0,-0.005035257365645585,0.0014803851704341398,0.0024721891453891587,0.0,-0.0020908945587692074,0.0048159975298771585,0.010936328822064745,-0.02316301023836509,-0.03711833740786297,5.0,-0.08352380999999998,0.05500000000000016,-0.171857143,-0.15399999999999991,-0.12769047599999972,-0.0495000000000001
2006-01-31,-6.065368000000063,5.194805200000019,12.036,0.006039273514243604,0.0,0.001970443987298509,0.0014803851704341398,0.004836057785718495,0.0,0.0015777724050218822,0.0048159975298771585,-0.03171692229154388,-0.02316301023836509,4.9,0.026523810000000037,-0.08352380999999998,0.10585714299999971,-0.171857143,0.06619047600000005,-0.12769047599999972
2006-02-28,1.6576442000000782,-6.065368000000063,12.47105263,0.0005016303089888652,0.006039273514243604,0.0019665689720405055,0.001970443987298509,0.0005983796059298996,0.004836057785718495,0.0004248692215602645,0.0015777724050218822,-0.019648161322868063,-0.03171692229154388,4.7,0.0408947369999999,0.026523810000000037,0.1791052630000003,0.10585714299999971,0.10999999999999988,0.06619047600000005
2006-03-31,-2.3226544999999987,1.6576442000000782,11.69391304,0.001503382894031624,0.0005016303089888652,0.0034322171472087604,0.0019665689720405055,0.0019362941566329894,0.0005983796059298996,0.0022649582332325835,0.0004248692215602645,-0.020856128489018744,-0.019648161322868063,4.8,-0.019199084999999894,0.0408947369999999,0.03224256300000006,0.1791052630000003,0.006521739000000082,0.10999999999999988
2006-04-30,-4.385240300000078,-2.3226544999999987,11.84736842,0.004995015380522716,0.001503382894031624,0.0024443913417764307,0.0034322171472087604,0.004634243257865656,0.0019362941566329894,0.0029562535896410225,0.0022649582332325835,-0.02244508925804567,-0.020856128489018744,4.7,0.09235697999999992,-0.019199084999999894,0.017757436999999765,0.03224256300000006,0.055057208000000024,0.006521739000000082
2006-05-31,-3.049542299999956,-4.385240300000078,14.45454545,0.0029850768434540598,0.004995015380522716,0.0029254043291055964,0.0024443913417764307,0.002682557871128921,0.004634243257865656,0.0002512791947975046,0.0029562535896410225,-0.00721043930662546,-0.02244508925804567,4.7,0.11303827700000024,0.09235697999999992,0.051985645999999885,0.017757436999999765,0.08251196199999988,0.055057208000000024
2006-06-30,11.152173899999966,-3.049542299999956,16.91863636,0.002480775273762781,0.0029850768434540598,0.002431316539285966,0.0029254043291055964,0.002462559700618705,0.002682557871128921,0.003361871248444892,0.0002512791947975046,0.01032926915564758,-0.00721043930662546,4.6,-0.09590909100000022,0.11303827700000024,-0.07863636399999985,0.051985645999999885,-0.08727272700000022,0.08251196199999988
2006-07-31,2.32142859999999,11.152173899999966,15.326,0.0054361389122599135,0.002480775273762781,0.001940806043462473,0.002431316539285966,0.0034115020662603968,0.002462559700618705,-0.0006534862003055864,0.003361871248444892,0.016838949516911228,0.01032926915564758,4.6,0.03831818199999981,-0.09590909100000022,-0.030954545000000167,-0.07863636399999985,0.0036818180000000034,-0.08727272700000022
2006-08-31,-0.08229819999998256,2.32142859999999,13.35173913,0.004425873956855675,0.0054361389122599135,0.0024207225570673785,0.001940806043462473,0.0031414932032589604,0.0034115020662603968,0.0043310928990676345,-0.0006534862003055864,0.00685568174963791,0.016838949516911228,4.7,0.04002173900000017,0.03831818199999981,-0.029717390999999704,-0.030954545000000167,0.005152174000000009,0.0036818180000000034
2006-09-30,0.224505999999991,-0.08229819999998256,12.1845,-0.004918849071596121,0.004425873956855675,0.001932367751053654,0.0024207225570673785,-0.0026231143038089044,0.0031414932032589604,-0.0018134288280249322,0.0043310928990676345,-0.008162978283561273,0.00685568174963791,4.7,-0.10802173899999978,0.04002173900000017,-0.2642826089999999,-0.029717390999999704,-0.18615217399999962,0.005152174000000009
2006-10-31,-0.23203469999995718,0.224505999999991,11.30636364,-0.0044477463982364185,-0.004918849071596121,0.0019286409064056542,0.001932367751053654,-0.0023584360357506995,-0.0026231143038089044,-0.001025473060283666,-0.0018134288280249322,2.0439657022919278e-05,-0.008162978283561273,4.5,-0.049452381000000045,-0.10802173899999978,-0.11430952400000027,-0.2642826089999999,-0.08188095200000012,-0.18615217399999962
2006-11-30,-1.346320300000059,-0.23203469999995718,10.81761905,0.00049517208241312,-0.0044477463982364185,0.0009629273733935406,0.0019286409064056542,0.00034231820581887007,-0.0023584360357506995,-0.00026838974387644043,-0.001025473060283666,0.012088115094199381,2.0439657022919278e-05,4.4,-0.0266666670000002,-0.049452381000000045,-0.0019047620000001153,-0.11430952400000027,-0.014285715000000199,-0.08188095200000012
2006-12-31,-1.216233799999955,-1.346320300000059,10.9645,0.00543077118513402,0.00049517208241312,0.0014426547344621454,0.0009629273733935406,0.0035461238953446994,0.00034231820581887007,0.010202449035083383,-0.00026838974387644043,0.0020979592944758707,0.012088115094199381,4.5,-0.054380951999999816,-0.0266666670000002,0.07571428600000019,-0.0019047620000001153,0.010666667000000185,-0.014285715000000199
2007-01-31,-2.666883100000021,-1.216233799999955,11.0425,0.0016579060562325054,0.00543077118513402,0.0023998091670831556,0.0014426547344621454,0.003334353947495039,0.0035461238953446994,-0.0035813836548843625,0.010202449035083383,0.017201674785468413,0.0020979592944758707,4.4,-0.012761905000000073,-0.054380951999999816,0.030476189999999903,0.07571428600000019,0.008857142999999734,0.010666667000000185
2007-02-28,-1.9153223999999227,-2.666883100000021,11.15526316,0.0038708491335395223,0.0016579060562325054,0.002561433887554365,0.0023998091670831556,0.0031012857147505457,0.003334353947495039,0.009597462221436537,-0.0035813836548843625,0.017670038620751782,0.017201674785468413,4.6,-0.010501253000000155,-0.012761905000000073,0.08899749400000001,0.030476189999999903,0.03924812000000033,0.008857142999999734
2007-03-31,3.5673080999999627,-1.9153223999999227,15.16272727,0.0051866474931996365,0.0038708491335395223,0.0013522781732575595,0.002561433887554365,0.0036506819959178927,0.0031012857147505457,0.001771722158313338,0.009597462221436537,-0.01975203015257243,0.017670038620751782,4.5,-0.0211004779999997,-0.010501253000000155,0.07234449800000009,0.08899749400000001,0.02562200999999975,0.03924812000000033
2007-04-30,-1.0851026000000132,3.5673080999999627,12.933,0.002996169481998656,0.0051866474931996365,0.001569787876187334,0.0013522781732575595,0.0023489748576199787,0.0036506819959178927,0.0066885058019989785,0.001771722158313338,-0.009172546863291942,-0.01975203015257243,4.4,0.06541125499999989,-0.0211004779999997,0.03532467500000003,0.07234449800000009,0.05036796499999996,0.02562200999999975
2007-05-31,0.9764070000000231,-1.0851026000000132,13.29772727,0.004124476656923726,0.002996169481998656,0.0014816405564195279,0.001569787876187334,0.0028995276690277905,0.0023489748576199787,0.0005374037034995283,0.0066885058019989785,-0.019520215255136364,-0.009172546863291942,4.5,-0.03132034600000022,0.06541125499999989,-0.09941558399999995,0.03532467500000003,-0.06536796499999964,0.05036796499999996
2007-06-30,-1.7402597999999472,0.9764070000000231,14.94761905,0.0023140721794590036,0.004124476656923726,0.0015887742668905247,0.0014816405564195279,0.002117137450233564,0.0028995276690277905,0.0002735122133366019,0.0005374037034995283,0.013895451530371972,-0.019520215255136364,4.4,0.08370129800000026,-0.03132034600000022,-0.005346321000000209,-0.09941558399999995,0.03917748899999962,-0.06536796499999964
2007-07-31,9.629870199999942,-1.7402597999999472,17.27333333,0.0017790124666809959,0.0023140721794590036,0.0018092676453740353,0.0015887742668905247,0.0015243377280409476,0.002117137450233564,-0.0015692841025076731,0.0002735122133366019,0.023984828906693068,0.013895451530371972,4.6,-0.005238095000000165,0.08370129800000026,-0.08333333299999968,-0.005346321000000209,-0.04428571399999992,0.03917748899999962
2007-08-31,28.282326299999923,9.629870199999942,25.02608696,0.0003082332001183019,0.0017790124666809959,0.0016402305688272278,0.0018092676453740353,0.0006805820969697507,0.0015243377280409476,0.00195876229517733,-0.0015692841025076731,0.004219622570238002,0.023984828906693068,4.7,-0.017060041000000137,-0.005238095000000165,-0.24513457600000033,-0.08333333299999968,-0.13109730899999983,-0.04428571399999992
2007-09-30,6.862809200000072,28.282326299999923,22.19894737,0.004228600245438585,0.0003082332001183019,0.0020583295056990636,0.0016402305688272278,0.0038440780702666544,0.0006805820969697507,0.0024406173860418434,0.00195876229517733,-0.0062080274817422065,0.004219622570238002,4.6,0.04297482800000019,-0.017060041000000137,0.012402746000000242,-0.24513457600000033,0.02768878699999977,-0.13109730899999983
2007-10-31,-9.113797400000038,6.862809200000072,19.11565217,0.0030784944010990856,0.004228600245438585,0.002469131228406418,0.0020583295056990636,0.003028011397641528,0.0038440780702666544,-0.00292945647182119,0.0024406173860418434,0.00962950792008499,-0.0062080274817422065,4.7,-0.012559807999999784,0.04297482800000019,0.13504784700000005,0.012402746000000242,0.061244019000000094,0.02768878699999977
2007-11-30,25.456324199999983,-9.113797400000038,25.58238095,0.007828164082873457,0.0030784944010990856,0.002745229947652028,0.002469131228406418,0.005288449152609509,0.003028011397641528,0.005612654308118081,-0.00292945647182119,0.021242471055165524,0.00962950792008499,4.7,-0.013045455000000317,-0.012559807999999784,0.12313636399999961,0.13504784700000005,0.05504545500000013,0.061244019000000094
2007-12-31,18.677272700000003,25.456324199999983,21.651,0.0028938234029487475,0.007828164082873457,0.0023859409949160693,0.002745229947652028,0.0023099034536047114,0.005288449152609509,0.0005838827979625094,0.005612654308118081,0.035753280325293346,0.021242471055165524,4.7,-0.04499999999999993,-0.013045455000000317,-0.09899999999999975,0.12313636399999961,-0.07200000000000006,0.05504545500000013
2008-01-31,8.789610400000043,18.677272700000003,25.81619048,0.003441775367173605,0.0028938234029487475,0.002824761387263841,0.0023859409949160693,0.002520008144425212,0.0023099034536047114,-0.0012434837339663218,0.0005838827979625094,0.03148651885267917,0.035753280325293346,5.0,0.026119047999999978,-0.04499999999999993,-0.09264285699999997,-0.09899999999999975,-0.033261904999999814,-0.07200000000000006
2008-02-29,5.360389600000019,8.789610400000043,25.456,0.002414908637454083,0.003441775367173605,0.0007855790542183883,0.002824761387263841,0.0019933410908636873,0.002520008144425212,-0.0036650788434346993,-0.0012434837339663218,0.016126523506860835,0.03148651885267917,5.0,0.10638095199999986,0.026119047999999978,0.008142856999999726,-0.09264285699999997,0.057261904999999835,-0.033261904999999814
2008-03-31,43.79999999999998,5.360389600000019,27.1035,0.00357164189274517,0.002414908637454083,0.0022457807687548126,0.0007855790542183883,0.002858484465000366,0.0019933410908636873,-0.003196437830379928,-0.0036650788434346993,0.023815405441398596,0.016126523506860835,4.9,0.04800000000000004,0.10638095199999986,0.125,0.008142856999999726,0.08650000000000002,0.057261904999999835
2008-04-30,1.4499999999999886,43.79999999999998,21.56272727,0.002311706965508087,0.00357164189274517,0.0006527111052747614,0.0022457807687548126,0.0018485752077070927,0.002858484465000366,-0.006878154493333177,-0.003196437830379928,0.01742488955475352,0.023815405441398596,5.1,-0.1824545449999997,0.04800000000000004,-0.030090908999999666,0.125,-0.1062727269999999,0.08650000000000002
2008-05-31,-18.10869569999997,1.4499999999999886,18.30333333,0.005900052068123607,0.002311706965508087,0.0017508898618663338,0.0006527111052747614,0.004281410525875273,0.0018485752077070927,-0.006190503071188402,-0.006878154493333177,0.016595669961853687,0.01742488955475352,5.0,0.07997835499999972,-0.1824545449999997,0.13456709899999986,-0.030090908999999666,0.10727272699999979,-0.1062727269999999
2008-06-30,4.989648000000017,-18.10869569999997,22.11047619,0.010423718797166082,0.005900052068123607,0.0022678697330515973,0.0017508898618663338,0.007228799068660585,0.004281410525875273,-0.002607918024758682,-0.006190503071188402,0.01454397398964069,0.016595669961853687,5.4,-0.05380952400000005,0.07997835499999972,0.1557142859999998,0.13456709899999986,0.0509523810000001,0.10727272699999979
2008-07-31,29.976755199999957,4.989648000000017,24.32181818,0.0071160653935047335,0.010423718797166082,0.002508178389422966,0.0022678697330515973,0.004642595748221012,0.007228799068660585,-0.004550110664112594,-0.002607918024758682,0.038021904266901885,0.01454397398964069,5.6,-0.01116883099999999,-0.05380952400000005,-0.05346320299999974,0.1557142859999998,-0.032316016999999864,0.0509523810000001
2008-08-31,14.798136600000078,29.976755199999957,20.69571429,-0.0014895846082954023,0.0071160653935047335,0.0019798414268041853,0.002508178389422966,-0.0008092364243257322,0.004642595748221012,-0.015920769597173035,-0.004550110664112594,0.061582562733370594,0.038021904266901885,5.8,0.010692640000000253,-0.01116883099999999,-0.46891774900000005,-0.05346320299999974,-0.2291125540000003,-0.032316016999999864
2008-09-30,68.17965379999993,14.798136600000078,30.23857143,0.000854726299673203,-0.0014895846082954023,0.0014776985690767575,0.0019798414268041853,0.0008313980713801072,-0.0008092364243257322,-0.044849206649193896,-0.015920769597173035,0.04167420677267053,0.061582562733370594,6.1,-0.0838095240000003,0.010692640000000253,-0.6628571430000001,-0.46891774900000005,-0.3733333339999998,-0.2291125540000003
2008-10-31,157.90758510000006,68.17965379999993,61.1773913,-0.00863561639955801,0.000854726299673203,0.0003460199664973018,0.0014776985690767575,-0.006626001184653063,0.0008313980713801072,0.010006671958914914,-0.044849206649193896,0.05771826908074296,0.04167420677267053,6.1,-0.17642857099999976,-0.0838095240000003,-1.358679654,-0.6628571430000001,-0.774372294,-0.3733333339999998
2008-11-30,32.61405979999995,157.90758510000006,62.66894737,-0.017864094092818306,-0.00863561639955801,0.0007331665976799684,0.0003460199664973018,-0.01187150676078641,-0.006626001184653063,-0.013174441535618975,0.010006671958914914,0.09348106714539739,0.05771826908074296,6.5,0.553888889,-0.17642857099999976,-1.371161616,-1.358679654,-0.42348484900000016,-0.774372294
2008-12-31,59.642857200000094,32.61405979999995,52.405,-0.008267605054081528,-0.017864094092818306,-0.00010141239821415127,0.0007331665976799684,-0.005603016508970882,-0.01187150676078641,-0.028661751630825627,-0.013174441535618975,0.09885229621518832,0.09348106714539739,6.8,-1.986161616,0.553888889,1.158888889,-1.371161616,-0.39196969699999995,-0.42348484900000016
2009-01-31,-77.20454550000011,59.642857200000094,44.683,0.002527574332266802,-0.008267605054081528,0.0019388820892372038,-0.00010141239821415127,0.00011350351305505768,-0.005603016508970882,-0.025201643484703773,-0.028661751630825627,0.0722756634149011,0.09885229621518832,7.3,0.46777272699999994,-1.986161616,0.2515,1.158888889,0.35913636400000004,-0.39196969699999995
2009-02-28,-28.15259739999999,-77.20454550000011,45.57052632,0.0036360422314452023,0.002527574332266802,0.00204992510965063,0.0019388820892372038,0.0017916477742190295,0.00011350351305505768,-0.005994994523213393,-0.025201643484703773,0.08585530154788223,0.0722756634149011,7.8,0.45371052600000006,0.46777272699999994,0.570605263,0.2515,0.512394737,0.35913636400000004
2009-03-31,58.08441560000006,-28.15259739999999,44.79545455,-0.0009877705412728588,0.0036360422314452023,0.0021144614512662585,0.00204992510965063,-0.0010995551877233112,0.0017916477742190295,-0.015766318467034246,-0.005994994523213393,0.08479461810025413,0.08585530154788223,8.3,-0.021937799000000036,0.45371052600000006,0.006531100999999984,0.570605263,-0.007440192000000012,0.512394737
